ICAO,Name,Country,Latitude,Longitude
OAKB,Hamid Karzai International Airport,Afghanistan,34.565899,69.212303
OAKN,Kandahar Airport,Afghanistan,31.50580025,65.84780121
OAMN,Maimana Airport,Afghanistan,35.93080139,64.7609024
OAMS,Mazar I Sharif Airport,Afghanistan,36.70690155,67.20970154
OASD,Shindand Airport,Afghanistan,33.3913002,62.26100159
OASG,Sheberghan Airport,Afghanistan,36.75080109,65.91320038
OAUZ,Konduz Airport,Afghanistan,36.6651001,68.91079712
OBBI,Bahrain International Airport,Bahrain,26.27079964,50.63359833
OBBS,Sheik Isa Air Base,Bahrain,25.91839981,50.59059906
OEAB,Abha Regional Airport,Saudi Arabia,18.24040031,42.65660095
OEAH,Al Ahsa Airport,Saudi Arabia,25.2852993,49.48519897
OEBA,Al Baha Airport,Saudi Arabia,20.29610062,41.63430023
OEBH,Bisha Airport,Saudi Arabia,19.9843998,42.6208992
OEBQ,Abqaiq Airport,Saudi Arabia,25.91130066,49.59120178
OEDF,King Fahd International Airport,Saudi Arabia,26.47120094,49.79790115
OEDR,King Abdulaziz Air Base,Saudi Arabia,26.26539993,50.15200043
OEGN,Jizan Regional Airport,Saudi Arabia,16.90110016,42.58580017
OEGS,Gassim Airport,Saudi Arabia,26.30279922,43.7743988
OEGT,Gurayat Domestic Airport,Saudi Arabia,31.412413,37.278898
OEHL,Ha'il Airport,Saudi Arabia,27.437901,41.686298
OEJB,Jubail Airport,Saudi Arabia,27.03899956,49.40510178
OEJF,King Faisal Naval Base,Saudi Arabia,21.34810066,39.17300034
OEJN,King Abdulaziz International Airport,Saudi Arabia,21.6796,39.156502
OEKK,King Khaled Military City Airport,Saudi Arabia,27.9009,45.528198
OEMA,Prince Mohammad Bin Abdulaziz Airport,Saudi Arabia,24.5534,39.705101
OENG,Nejran Airport,Saudi Arabia,17.6114006,44.4192009
OEPA,Al Qaisumah/Hafr Al Batin Airport,Saudi Arabia,28.335199,46.125099
OEPC,Pump Station 3 Airport,Saudi Arabia,25.17449951,47.48839951
OEPF,Pump Station 6 Airport,Saudi Arabia,24.71030045,44.96450043
OEPJ,Pump Station 10 Airport,Saudi Arabia,24.1072998,41.0359993
OERB,Rabigh Airport,Saudi Arabia,22.70260048,39.06980133
OERF,Rafha Domestic Airport,Saudi Arabia,29.62639999,43.49060059
OERK,King Khaled International Airport,Saudi Arabia,24.95759964,46.69879913
OERM,Ras Mishab Airport,Saudi Arabia,28.07959938,48.61100006
OERR,Arar Domestic Airport,Saudi Arabia,30.90660095,41.13819885
OERT,Ras Tanura Airport,Saudi Arabia,26.72310066,50.03079987
OESH,Sharurah Airport,Saudi Arabia,17.46689987,47.12139893
OESL,Sulayel Airport,Saudi Arabia,20.4647007,45.61959839
OETB,Tabuk Airport,Saudi Arabia,28.3654,36.6189
OETF,Ta’if Regional Airport,Saudi Arabia,21.483001,40.543442
OETH,Thumamah Airport,Saudi Arabia,25.21299934,46.64099884
OETN,Ras Tanajib Airport,Saudi Arabia,27.86779976,48.76910019
OETR,Turaif Domestic Airport,Saudi Arabia,31.692188,38.731544
OEWJ,Al Wajh Domestic Airport,Saudi Arabia,26.19860077,36.47639847
OEYN,Prince Abdulmohsin Bin Abdulaziz Airport,Saudi Arabia,24.144199,38.0634
OIAA,Abadan Airport,Iran,30.37109947,48.22829819
OIAD,Dezful Airport,Iran,32.434399,48.397598
OIAG,Aghajari Airport,Iran,30.7444,49.6772
OIAH,Gachsaran Airport,Iran,30.33760071,50.82799912
OIAI,Shahid Asyaee Airport,Iran,32.00239944,49.270401
OIAJ,Omidiyeh Airport,Iran,30.83519936,49.53490067
OIAM,Mahshahr Airport,Iran,30.55620003,49.15190125
OIAW,Ahwaz Airport,Iran,31.33740044,48.76200104
OIBA,Abu Musa Island Airport,Iran,25.8757,55.033001
OIBB,Bushehr Airport,Iran,28.94479942,50.83459854
OIBH,Bastak Airport,Iran,27.21269989,54.3185997
OIBI,Asaloyeh Airport,Iran,27.4814,52.615501
OIBK,Kish International Airport,Iran,26.52619934,53.98020172
OIBL,Bandar Lengeh Airport,Iran,26.53199959,54.82479858
OIBQ,Khark Island Airport,Iran,29.26029968,50.32389832
OIBS,Sirri Island Airport,Iran,25.90889931,54.53939819
OIBV,Lavan Island Airport,Iran,26.81030083,53.35630035
OICC,Shahid Ashrafi Esfahani Airport,Iran,34.34590149,47.15810013
OICS,Sanandaj Airport,Iran,35.2458992,47.00920105
OIFE,Hesa Airport,Iran,32.92890167,51.56110001
OIFH,Shahid Vatan Pour Air Base,Iran,32.56700134,51.6916008
OIFK,Kashan Airport,Iran,33.895302,51.577
OIFM,Esfahan Shahid Beheshti International Airport,Iran,32.75080109,51.86130142
OIFP,Badr Air Base,Iran,32.62110138,51.6969986
OIGG,Sardar-e-Jangal Airport,Iran,37.323333,49.617778
OIHR,Arak Airport,Iran,34.13809967,49.84730148
OIIA,Ghazvin Azadi Airport,Iran,35.95209885,50.45080185
OIIC,Kushke Nosrat Airport,Iran,34.98400116,50.80619812
OIID,Doshan Tappeh Air Base,Iran,35.70299911,51.47510147
OIIG,Ghale Morghi Airport,Iran,35.64479828,51.38069916
OIII,Mehrabad International Airport,Iran,35.68920135,51.31340027
OIIK,Qazvin Airport,Iran,36.240101,50.0471
OIIM,Naja Airport,Iran,35.77629852,50.88100052
OIKB,Bandar Abbas International Airport,Iran,27.21829987,56.37779999
OIKJ,Jiroft Airport,Iran,28.7269001,57.67029953
OIKK,Kerman Airport,Iran,30.27440071,56.9510994
OIKP,Havadarya Airport,Iran,27.1583004,56.17250061
OIKQ,Dayrestan Airport,Iran,26.75460052,55.90240097
OIKY,Sirjan Airport,Iran,29.55089951,55.67269897
OIMB,Birjand Airport,Iran,32.89810181,59.26610184
OIMC,Sarakhs Airport,Iran,36.50120163,61.06489944
OIMJ,Shahroud Airport,Iran,36.4253006,55.10419846
OIMT,Tabas Airport,Iran,33.6678009,56.8927002
OINE,Kalaleh Airport,Iran,37.38330078,55.45199966
OINR,Ramsar Airport,Iran,36.90990067,50.67959976
OISF,Fasa Airport,Iran,28.89179993,53.72330093
OISJ,Jahrom Airport,Iran,28.58670044,53.57910156
OISR,Lamerd Airport,Iran,27.37269974,53.18880081
OISS,Shiraz Shahid Dastghaib International Airport,Iran,29.53919983,52.58980179
OITK,Khoy Airport,Iran,38.42750168,44.97359848
OITT,Tabriz International Airport,Iran,38.13389969,46.23500061
OITZ,Zanjan Airport,Iran,36.77370071,48.3594017
OIYY,Shahid Sadooghi Airport,Iran,31.9048996,54.2765007
OIZB,Zabol Airport,Iran,31.09830093,61.54389954
OIZC,Konarak Airport,Iran,25.44330025,60.38209915
OIZH,Zahedan International Airport,Iran,29.47570038,60.90620041
OIZI,Iran Shahr Airport,Iran,27.23609924,60.72000122
OIZS,Saravan Airport,Iran,27.41930008,62.31579971
OJAI,Queen Alia International Airport,Jordan,31.72260094,35.99319839
OJAM,Amman-Marka International Airport,Jordan,31.97270012,35.99160004
OJAQ,Aqaba King Hussein International Airport,Jordan,29.61160088,35.01810074
OJHF,Prince Hassan Air Base,Jordan,32.160702,37.149399
OJJR,Jerusalem Airport,West Bank,31.86470032,35.21920013
OJMF,King Hussein Air College,Jordan,32.3564,36.259201
OKBK,Kuwait International Airport,Kuwait,29.22660065,47.96889877
OLBA,Beirut Rafic Hariri International Airport,Lebanon,33.82089996,35.48839951
OLKA,Rene Mouawad Air Base,Lebanon,34.58929825,36.01129913
OMAA,Abu Dhabi International Airport,United Arab Emirates,24.43300056,54.65110016
OMAD,Bateen Airport,United Arab Emirates,24.42830086,54.45809937
OMAH,Al Hamra Aux Airport,United Arab Emirates,24.0739994,52.46360016
OMAJ,Jebel Dhana Airport,United Arab Emirates,24.18740082,52.61399841
OMAM,Al Dhafra Air Base,United Arab Emirates,24.24819946,54.54769897
OMAR,Arzanah Airport,United Arab Emirates,24.78050041,52.55989838
OMAS,Das Island Airport,United Arab Emirates,25.14620018,52.87369919
OMAZ,Zirku Airport,United Arab Emirates,24.86249161,53.07714081
OMDB,Dubai International Airport,United Arab Emirates,25.25279999,55.36439896
OMFJ,Fujairah International Airport,United Arab Emirates,25.11219978,56.32400131
OMRK,Ras Al Khaimah International Airport,United Arab Emirates,25.6135006,55.93880081
OMSJ,Sharjah International Airport,United Arab Emirates,25.32859993,55.51720047
OOKB,Khasab Air Base,Oman,26.17099953,56.24060059
OOMA,Masirah Air Base,Oman,20.67539978,58.89049911
OOMS,Muscat International Airport,Oman,23.59329987,58.28440094
OOSA,Salalah Airport,Oman,17.0387001,54.09130096
OOTH,Thumrait Air Base,Oman,17.66600037,54.02460098
OPBG,Bhagatanwala Airport,Pakistan,32.05609894,72.9484024
OPFA,Faisalabad International Airport,Pakistan,31.36499977,72.99479675
OPGD,Gwadar International Airport,Pakistan,25.23329926,62.32949829
OPGT,Gilgit Airport,Pakistan,35.91880035,74.33360291
OPJA,Shahbaz Air Base,Pakistan,28.28420067,68.4496994
OPKC,Jinnah International Airport,Pakistan,24.9065,67.160797
OPLA,Alama Iqbal International Airport,Pakistan,31.52160072,74.4036026
OPLH,Walton Airport,Pakistan,31.49480057,74.34619904
OPMA,Mangla Airport,Pakistan,33.05009842,73.63839722
OPMF,Muzaffarabad Airport,Pakistan,34.3390007,73.50859833
OPMI,Mianwali Air Base,Pakistan,32.56309891,71.5707016
OPMJ,Moenjodaro Airport,Pakistan,27.33519936,68.14309692
OPMR,Masroor Air Base,Pakistan,24.89360046,66.938797
OPMT,Multan International Airport,Pakistan,30.20319939,71.4190979
OPNH,Shaheed Benazirabad Airport,Pakistan,26.2194,68.390099
OPOK,Okara Cantonment Airstrip,Pakistan,30.74099922,73.35769653
OPPG,Panjgur Airport,Pakistan,26.9545002,64.13249969
OPPI,Pasni Airport,Pakistan,25.29050064,63.3451004
OPPS,Peshawar International Airport,Pakistan,33.9939003,71.51460266
OPQS,Qasim Airport,Pakistan,33.56019974,73.03320313
OPQT,Quetta International Airport,Pakistan,30.25139999,66.93779755
OPRK,Shaikh Zaid Airport,Pakistan,28.38389969,70.27960205
OPRN,Benazir Bhutto International Airport,Pakistan,33.616699,73.099197
OPRS,Risalpur Air Base,Pakistan,34.08110046,71.97260284
OPRT,Rawalakot Airport,Pakistan,33.84970093,73.79810333
OPSK,Sukkur Airport,Pakistan,27.72200012,68.79170227
OPSS,Saidu Sharif Airport,Pakistan,34.81359863,72.35279846
OPSU,Sui Airport,Pakistan,28.64509964,69.17690277
OPTH,Talhar Airport,Pakistan,24.84149933,68.83840179
OPWN,Wana Airport,Pakistan,32.30469894,69.57039642
OPZB,Zhob Airport,Pakistan,31.35840034,69.46360016
ORMM,Basrah International Airport,Iraq,30.54910088,47.66210175
OSAP,Aleppo International Airport,Syria,36.18069839,37.22439957
OSDI,Damascus International Airport,Syria,33.41149902,36.5155983
OSDZ,Deir ez-Zor Air Base,Syria,35.2854,40.175999
OSLK,Bassel Al-Assad International Airport,Syria,35.40110016,35.94869995
OSPR,Palmyra Airport,Syria,34.5574,38.316898
OTBD,Doha International Airport,Qatar,25.261101,51.565102
PCIS,Canton Island Airport,Kiribati,-2.76812005,-171.7100067
PGRO,Rota International Airport,Northern Mariana Islands,14.17430019,145.2429962
PGSN,Saipan International Airport,Northern Mariana Islands,15.119,145.729004
PGUA,Andersen Air Force Base,Guam,13.584,144.929998
PGUM,Antonio B. Won Pat International Airport,Guam,13.48340034,144.7960052
PGWT,Tinian International Airport,Northern Mariana Islands,14.99919987,145.6190033
PKMJ,Marshall Islands International Airport,Marshall Islands,7.064760208,171.2720032
PKRO,Dyess Army Air Field,Marshall Islands,9.396889687,167.470993
PKWA,Bucholz Army Air Field,Marshall Islands,8.72012043,167.7319946
PLCH,Cassidy International Airport,Kiribati,1.98616004,-157.3500061
PMDY,Henderson Field,Midway Islands,28.20170021,-177.3809967
PTKK,Chuuk International Airport,Micronesia,7.461870193,151.8430023
PTPN,Pohnpei International Airport,Micronesia,6.985099792,158.2089996
PTRO,Babelthuap Airport,Palau,7.36731,134.544236
PTSA,Kosrae International Airport,Micronesia,5.35698,162.957993
PTYA,Yap International Airport,Micronesia,9.49891,138.082993
RCBS,Kinmen Airport,Taiwan,24.4279,118.359001
RCDC,Pingtung South Airport,Taiwan,22.67239952,120.461998
RCDI,Longtan Air Base,Taiwan,24.85510063,121.237999
RCFN,Taitung Airport,Taiwan,22.75499916,121.1019974
RCGI,Lyudao Airport,Taiwan,22.6739006,121.4660034
RCKH,Kaohsiung International Airport,Taiwan,22.57710075,120.3499985
RCKU,Chiayi Airport,Taiwan,23.46179962,120.3929977
RCLY,Lanyu Airport,Taiwan,22.02700043,121.5350037
RCMQ,Taichung Ching Chuang Kang Airport,Taiwan,24.26469994,120.6210022
RCNN,Tainan Airport,Taiwan,22.9503994,120.2060013
RCPO,Hsinchu Air Base,Taiwan,24.81800079,120.939003
RCQC,Makung Airport,Taiwan,23.56870079,119.6279984
RCQS,Chihhang Air Base,Taiwan,22.79310036,121.1819992
RCSQ,Pingtung North Airport,Taiwan,22.70019913,120.4820023
RCSS,Taipei Songshan Airport,Taiwan,25.06940079,121.552002
RCTP,Taiwan Taoyuan International Airport,Taiwan,25.0777,121.233002
RCWA,Wang-an Airport,Taiwan,23.36737251,119.5027771
RCYU,Hualien Airport,Taiwan,24.0230999,121.6179962
RJAA,Narita International Airport,Japan,35.76470184,140.3860016
RJAF,Matsumoto Airport,Japan,36.16680145,137.9230042
RJAH,Hyakuri Airport,Japan,36.18109894,140.4149933
RJAM,Minami Torishima Airport,Japan,24.28969955,153.9790039
RJAW,Iwo Jima Airport,Japan,24.7840004,141.322998
RJBD,Nanki Shirahama Airport,Japan,33.66220093,135.3639984
RJBK,Kohnan Airport,Japan,34.59080124,133.9329987
RJCB,Tokachi-Obihiro Airport,Japan,42.73329926,143.2169952
RJCC,New Chitose Airport,Japan,42.77519989,141.6920013
RJCH,Hakodate Airport,Japan,41.77000046,140.8220062
RJCJ,Chitose Air Base,Japan,42.79449844,141.6660004
RJCM,Memanbetsu Airport,Japan,43.88059998,144.1640015
RJCN,Nakashibetsu Airport,Japan,43.57749939,144.9600067
RJCT,Tokachi Airport,Japan,42.89049911,143.1580048
RJCW,Wakkanai Airport,Japan,45.40420151,141.8009949
RJDB,Iki Airport,Japan,33.74900055,129.7850037
RJDC,Yamaguchi Ube Airport,Japan,33.93000031,131.279007
RJDT,Tsushima Airport,Japan,34.28490067,129.3309937
RJEB,Monbetsu Airport,Japan,44.30390167,143.404007
RJEC,Asahikawa Airport,Japan,43.67079926,142.4470062
RJEO,Okushiri Airport,Japan,42.07170105,139.4329987
RJER,Rishiri Airport,Japan,45.24200058,141.1860046
RJFA,Ashiya Airport,Japan,33.8830986,130.6529999
RJFC,Yakushima Airport,Japan,30.38559914,130.6589966
RJFE,Fukue Airport,Japan,32.66630173,128.8329926
RJFF,Fukuoka Airport,Japan,33.58589935,130.451004
RJFG,New Tanegashima Airport,Japan,30.60510063,130.9909973
RJFK,Kagoshima Airport,Japan,31.80340004,130.7189941
RJFM,Miyazaki Airport,Japan,31.87719917,131.4490051
RJFN,Nyutabaru Airport,Japan,32.08359909,131.451004
RJFO,Oita Airport,Japan,33.47940063,131.7369995
RJFR,Kitakyūshū Airport,Japan,33.84590149,131.0350037
RJFT,Kumamoto Airport,Japan,32.83729935,130.8549957
RJFU,Nagasaki Airport,Japan,32.91690063,129.9140015
RJFY,Kanoya Airport,Japan,31.36759949,130.8450012
RJFZ,Tsuiki Air Field,Japan,33.68500137,131.0399933
RJKA,Amami Airport,Japan,28.43059921,129.7129974
RJKB,Okierabu Airport,Japan,27.42550087,128.701004
RJKN,Tokunoshima Airport,Japan,27.83639908,128.8809967
RJNF,Fukui Airport,Japan,36.14279938,136.223999
RJNG,Gifu Airport,Japan,35.39410019,136.8699951
RJNH,Hamamatsu Airport,Japan,34.75019836,137.7030029
RJNK,Komatsu Airport,Japan,36.39459991,136.4069977
RJNO,Oki Airport,Japan,36.18109894,133.3249969
RJNT,Toyama Airport,Japan,36.64830017,137.1880035
RJNY,Shizuhama Airport,Japan,34.81280136,138.2980042
RJOA,Hiroshima Airport,Japan,34.43610001,132.9190063
RJOB,Okayama Airport,Japan,34.75690079,133.8549957
RJOC,Izumo Airport,Japan,35.41360092,132.8899994
RJOF,Hofu Airport,Japan,34.03469849,131.548996
RJOH,Miho Yonago Airport,Japan,35.49219894,133.2359924
RJOK,Kōchi Ryōma Airport,Japan,33.546101,133.669006
RJOM,Matsuyama Airport,Japan,33.82720184,132.6999969
RJOO,Osaka International Airport,Japan,34.78549957,135.4380035
RJOR,Tottori Airport,Japan,35.53010178,134.1670074
RJOS,Tokushima Airport/JMSDF Air Base,Japan,34.132801,134.606995
RJOT,Takamatsu Airport,Japan,34.21419907,134.0160065
RJOY,Yao Airport,Japan,34.59629822,135.6029968
RJOZ,Ozuki Airport,Japan,34.04529953,131.052002
RJSA,Aomori Airport,Japan,40.73469925,140.6909943
RJSC,Yamagata Airport,Japan,38.41189957,140.3710022
RJSD,Sado Airport,Japan,38.06019974,138.4140015
RJSH,Hachinohe Airport,Japan,40.5564003,141.4660034
RJSI,Hanamaki Airport,Japan,39.42860031,141.1349945
RJSK,Akita Airport,Japan,39.61560059,140.2189941
RJSM,Misawa Air Base,Japan,40.70320129,141.3679962
RJSS,Sendai Airport,Japan,38.13970184,140.9170074
RJST,Matsushima Air Base,Japan,38.4048996,141.2200012
RJTA,Atsugi Naval Air Facility,Japan,35.45460129,139.4499969
RJTE,Tateyama Airport,Japan,34.987099,139.828995
RJTH,Hachijojima Airport,Japan,33.11500168,139.7859955
RJTJ,Iruma Air Base,Japan,35.84189987,139.4109955
RJTK,Kisarazu Airport,Japan,35.39830017,139.9100037
RJTL,Shimofusa Airport,Japan,35.7989006,140.0110016
RJTO,Oshima Airport,Japan,34.7820015,139.3600006
RJTR,Kastner Army Heliport,Japan,35.51380157,139.3939972
RJTT,Tokyo Haneda International Airport,Japan,35.552299,139.779999
RJTY,Yokota Air Base,Japan,35.74850082,139.3480072
RKJJ,Gwangju Airport,South Korea,35.123173,126.805444
RKJU,Jeon Ju Airport (G-703),South Korea,35.87808,127.119112
RKJY,Yeosu Airport,South Korea,34.84230042,127.6169968
RKND,Sokcho Airport,South Korea,38.14260101,128.598999
RKNN,Gangneung Airport (K-18),South Korea,37.753601,128.943915
RKPC,Jeju International Airport,South Korea,33.51129913,126.4929962
RKPE,Jinhae Airbase/Airport (G-813/K-10),South Korea,35.140248,128.696229
RKPK,Gimhae International Airport,South Korea,35.17950058,128.9380035
RKPU,Ulsan Airport,South Korea,35.59349823,129.352005
RKSG,A 511 Airport,South Korea,36.96220016,127.0309982
RKSM,Seoul Air Base (K-16),South Korea,37.444744,127.112718
RKSO,Osan Air Base,South Korea,37.090599,127.029999
RKSS,Gimpo International Airport,South Korea,37.5583,126.791
RKSW,Suwon Airport,South Korea,37.23939896,127.0070038
RKTH,Pohang Airport (G-815/K-3),South Korea,35.987955,129.420383
RKTN,Daegu Airport,South Korea,35.896872,128.65531
RKTY,Yecheon Airbase,South Korea,36.630373,128.34971
ROAH,Naha Airport,Japan,26.19580078,127.6460037
RODE,Ie Shima Auxiliary Air Base,Japan,26.7257576,127.7649002
RODN,Kadena Air Base,Japan,26.3556,127.767998
ROIG,New Ishigaki Airport,Japan,24.396389,124.245
ROKJ,Kumejima Airport,Japan,26.3635006,126.7139969
ROMD,Minami-Daito Airport,Japan,25.8465004,131.2630005
ROMY,Miyako Airport,Japan,24.78280067,125.2949982
RORK,Kitadaito Airport,Japan,25.94470024,131.3269959
RORS,Shimojishima Airport,Japan,24.82670021,125.1449966
RORT,Tarama Airport,Japan,24.65390015,124.6750031
RORY,Yoron Airport,Japan,27.04400063,128.4019928
ROTM,Futenma Marine Corps Air Station,Japan,26.27429962,127.7559967
ROYN,Yonaguni Airport,Japan,24.46689987,122.9779968
RPLL,Ninoy Aquino International Airport,Philippines,14.5086,121.019997
RPMC,Awang Airport,Philippines,7.165239811,124.2099991
RPML,Cagayan De Oro Airport,Philippines,8.41562,124.611
RPMP,Pagadian Airport,Philippines,7.830731448,123.4611797
RPMR,General Santos International Airport,Philippines,6.058000088,125.0960007
RPMZ,Zamboanga International Airport,Philippines,6.922420025,122.0599976
RPUB,Loakan Airport,Philippines,16.37509918,120.6200027
RPUD,Daet Airport,Philippines,14.12919998,122.9800034
RPUF,Basa Air Base,Philippines,14.98724,120.492554
RPUG,Lingayen Airport,Philippines,16.03479958,120.2409973
RPUH,San Jose Airport,Philippines,12.36149979,121.0469971
RPUL,Fernando Air Base,Philippines,13.95499992,121.125
RPUM,Mamburao Airport,Philippines,13.20810032,120.6050034
RPUQ,Vigan Airport,Philippines,17.55529976,120.3560028
RPUR,Dr.Juan C. Angara Airport,Philippines,15.729309,121.500034
RPUZ,Bagabag Airport,Philippines,16.6192,121.251999
RPVA,Daniel Z. Romualdez Airport,Philippines,11.228035,125.027761
RPVB,Bacolod-Silay Airport,Philippines,10.7764,123.014999
RPVD,Sibulan Airport,Philippines,9.333709717,123.3000031
RPVE,Godofredo P. Ramos Airport,Philippines,11.9245,121.954002
RPVG,Guiuan Airport,Philippines,11.03549957,125.7419968
RPVI,Iloilo International Airport,Philippines,10.833017,122.493358
RPVK,Kalibo International Airport,Philippines,11.67940044,122.3759995
RPVP,Puerto Princesa Airport,Philippines,9.742119789,118.7590027
